"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-18","66","34","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-19","73","41","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-20","71","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-21","73","36","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-22","78","37","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-23","77","42","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-24","68","46","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-25","65","42","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-26","69","40","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-27",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-28",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-29","81","30","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-30","82","32","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-10-31","42","24","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-01","51","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-02","54","34","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-03","57","34","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-04","54","31","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-05","57","34","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-06","56","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-07","52","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-08","46","27","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-09","40","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-10","48","22","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-11","61","25","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-12","34","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-13","31","18","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-14","53","24","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-15","65","32","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-16","64","31","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-17","60","32","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-18","34","21","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-19","51","22","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-20","55","24","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-21","63","25","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-22","65","26","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-23","61","36","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-24","55","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-25","62","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-26","46","19","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-27","56","21","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-28","57","27","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-29","65","32","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-11-30","51","27","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-01","36","21","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-02","48","18","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-03","38","19","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-04","36","18","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-05","42","16","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-06","52","18","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-07","41","20","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-08","46","18","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-09","52","21","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-10","48","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-11","58","23","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-12","62","28","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-13","60","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-14","46","24","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-15","57","25","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-16","56","27","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-17","61","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-18","60","22","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-19","61","34","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-20","52","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-21","52","23","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-22","65","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-23","43","17","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-24","54","17","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-25","52","24","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-26","48","21","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-27","40","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-28","32","16","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-29","25","9","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-30","42","9","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2018-12-31","55","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-01","21","4","4"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-02","16","4","8"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-03","46","8","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-04","57","15","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-05","66","25","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-06","60","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-07","59","25","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-08","55","26","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-09","43","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-10","54","24","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-11","60","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-12","44","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-13","43","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-14","44","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-15","49","20","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-16","55","21","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-17","57","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-18","60","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-19","39","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-20","50","19","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-21","60","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-22","60","24","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-23","33","17","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-24","49","24","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-25","33","13","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-26","44","14","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-27","49","22","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-28","55","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-29","32","8","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-30","38","9","11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-01-31","54","11","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-01","57","20","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-02","60","24","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-03","63","25","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-04","68","35","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-05","62","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-06","52","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-07","21","-1","0"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-08","23","-2","0"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-09","34","-1","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-10","47","13","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-11","35","13","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-12","38","14","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-13","54","20","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-14","60","25","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-15","60","25","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-16","62","20","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-17","41","21","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-18","44","9","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-19","22","9","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-20","22","9","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-21","39","10","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-22","36","15","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-25","48","19","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-26","50","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-27","52","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-02-28","37","17","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-04","54","2","6"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-05","22","-2","12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-07","40","20","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-08","58","27","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-09","54","30","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-10","54","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-11","53","22","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-12","56","29","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-13","62","36","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-14","39","26","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-15","39","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-16","48","18","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-17","50","24","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-18","53","26","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-19","51","32","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-20","48","27","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-21","60","27","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-22","65","34","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-23","56","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-24","51","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-25","59","32","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-26","61","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-27","73","35","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-28","77","42","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-29","66","38","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-30","40","28","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-03-31","52","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-01","53","29","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-02","59","36","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-03","55","37","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-04","65","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-05","70","37","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-06","75","44","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-07","71","44","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-08","75","44","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-09","77","43","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-10","82","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-11","43","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-12","43","19","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-13","47","26","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-14","50","30","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-15","69","36","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-16","76","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-17","66","43","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-18","66","40","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-19","67","38","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-20","75","44","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-21","84","50","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-22","77","42","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-23","47","41","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-24","69","45","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-25","77","45","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-26","68","42","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-27","82","43","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-28","76","45","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-29","79","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-04-30","40","31","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-01","41","32","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-02","47","36","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-03","67","38","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-04","73","40","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-05","77","46","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-06","79","49","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-07","72","46","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-08","54","45","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-09","46","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-10","42","32","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-11","61","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-12","73","37","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-13","77","44","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-14","82","48","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-15","85","51","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-16","89","52","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-17","83","56","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-18","79","46","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-19","66","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-20","60","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-21","44","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-22","43","31","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-23","51","37","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-24","45","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-25","75","33","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-26","81","44","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-27","78","52","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-28","71","44","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-29","62","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-30","63","43","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-05-31","73","46","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-01","84","48","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-02","81","55","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-03","86","53","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-04","83","51","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-05","81","52","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-06","83","52","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-07","83","56","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-08","89","60","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-09","83","47","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-10","63","44","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-11","84","48","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-12","82","55","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-13","78","56","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-14","90","57","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-15","88","62","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-16","82","54","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-17","86","54","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-18","75","56","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-19","74","52","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-20","83","54","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-21","88","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-22","70","46","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-23","68","40","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-24","71","46","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-25","86","50","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-26","88","56","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-27","95","56","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-28","99","62","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-29","102","62","71"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-06-30","97","67","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-01","95","66","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-02","91","59","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-03","89","60","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-04","96","59","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-05","86","53","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-06","82","61","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-07","83","61","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-08","96","62","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-09","89","57","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-10","94","58","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-11","91","62","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-12","99","65","72"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-13","99","63","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-14","101","63","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-15","99","64","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-16","96","63","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-17","99","66","75"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-18","100","65","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-19","102","65","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-20","103","67","71"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-21","95","60","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-22","89","60","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-23","91","63","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-24","101","64","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-25",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-26","94","66","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-27","98","70","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-28","90","66","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-29","93","66","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-30","98","64","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-07-31","100","64","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-01","97","65","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-02","87","65","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-03","88","65","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-04","97","65","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-05","93","66","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-06","93","65","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-07","100","65","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-08","91","67","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-09","85","68","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-10","100","69","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-11","88","68","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-12","87","63","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-13","94","63","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-14","94","63","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-15","95","62","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-16","96","61","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-17","93","61","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-18","93","58","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-19","96","59","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-20","101","63","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-21","102","64","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-22","85","59","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-23","90","59","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-24","91","57","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-25","90","58","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-26","97","60","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-27","91","57","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-28","90","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-29","95","54","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-30","93","60","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-08-31","90","60","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-01","94","60","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-02","99","61","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-03","100","61","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-04","87","63","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-05","96","64","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-06","99","65","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-07","87","62","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-08","92","56","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-09","77","56","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-10","86","57","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-11","94","58","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-12","81","52","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-13","80","50","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-14","81","49","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-15","88","51","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-16","92","52","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-17","91","61","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-18","92","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-20","87","55","58"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-21",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-22",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-23",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-24","84","50","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-25","89","51","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-26","85","49","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-27","90","48","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-28","82","48","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-29","82","49","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2019-09-30","91","50","54"
